Bonus Name,Aztecs,Berbers,Britons,Burmese,Byzantines,Celts,Chinese,Ethiopians,Franks,Goths,Huns,Incas,Indians,Italians,Japanese,Khmer,Koreans,Magyars,Malay,Malians,Mayans,Mongols,Persians,Portuguese,Saracens,Slavs,Spanish,Teutons,Turks,Vietnamese,Vikings
Militia_AttackBonusvsCavalry_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsCavalry_starting_in_the_Feudal_Age,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsCavalry_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsCondottiero_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsCondottiero_starting_in_the_Feudal_Age,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsCondottiero_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsEagle_Warrior_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsEagle_Warrior_starting_in_the_Feudal_Age,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsEagle_Warrior_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsGunpowder_unit_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsGunpowder_unit_starting_in_the_Feudal_Age,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsGunpowder_unit_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsInfantry_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsInfantry_starting_in_the_Feudal_Age,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsInfantry_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsMonk_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsMonk_starting_in_the_Feudal_Age,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsMonk_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsRam_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsRam_starting_in_the_Feudal_Age,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsRam_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsShip_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsShip_starting_in_the_Feudal_Age,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsShip_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsSiege_weapon_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsSiege_weapon_starting_in_the_Feudal_Age,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsSiege_weapon_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsSpearman_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsSpearman_starting_in_the_Feudal_Age,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsSpearman_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsStandard_building_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsStandard_building_starting_in_the_Feudal_Age,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsStandard_building_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsStone_defense_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsStone_defense_starting_in_the_Feudal_Age,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsStone_defense_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsTurtle_Ship_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsTurtle_Ship_starting_in_the_Feudal_Age,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsTurtle_Ship_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsUnique_unit_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsUnique_unit_starting_in_the_Feudal_Age,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsUnique_unit_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsWall_and_gate_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsWall_and_gate_starting_in_the_Feudal_Age,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsWall_and_gate_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsWar_elephant_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsWar_elephant_starting_in_the_Feudal_Age,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_AttackBonusvsWar_elephant_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia_cost_in_Food_starting_in_the_Feudal_Age,60,60,60,60,60,60,60,60,60,39,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Militia_cost_in_Gold_starting_in_the_Feudal_Age,20,20,20,20,20,20,20,20,20,13,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
Militia_creation_speed,17.85,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
Militia_gold_cost,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,17,20,20,20,20,20,20,20
Militia_Hit_points_starting_in_the_Castle_Age,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,46
Militia_Hit_points_starting_in_the_Feudal_Age,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,44
Militia_Hit_points_starting_in_the_Imperial_Age,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,48
Militia_move_Speed,0.9,0.9,0.9,0.9,0.9,1.035,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Militia_pierce_armor_rating_in_the_Castle_Age,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
Militia_pierce_armor_rating_in_the_Feudal_Age,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
Militia_pierce_armor_rating_in_the_Imperial_Age,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1
Militia_Rate_of_Fire_starting_in_the_Feudal_Age,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.5375,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03,2.03
Mill_build_time,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,24.5,35,35,35,35
Mill_cost_in_Wood,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50,100,100,100,100,85,100,100,100,100,100,100,100,100,100,100,100
Mill_HP_upon_reaching_Castle_Age,1000,1000,1000,1000,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Mill_HP_upon_reaching_Dark_Age,600,600,600,600,660,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600
Mill_HP_upon_reaching_Feudal_Age,800,800,800,800,960,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
Mill_HP_upon_reaching_Imperial_Age,1000,1000,1000,1000,1400,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Mining_Camp_build_time,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,24.5,35,35,35,35
Mining_Camp_cost_in_Wood,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50,100,100,100,100,85,100,100,100,100,100,100,100,100,100,100,100
Mining_Camp_HP_upon_reaching_Castle_Age,1000,1000,1000,1000,1300,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Mining_Camp_HP_upon_reaching_Dark_Age,600,600,600,600,660,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600
Mining_Camp_HP_upon_reaching_Feudal_Age,800,800,800,800,960,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
Mining_Camp_HP_upon_reaching_Imperial_Age,1000,1000,1000,1000,1400,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Missionary_gold_cost,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,85,100,100,100,100,100,100,100
Monastery_build_time,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,28,40,40,40,40
Monastery_cost_in_wood,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,148.75,175,175,175,175,175,175,175,175,175,175,175
Monastery_HP_upon_reaching_Castle_Age,2100,2100,2100,2100,2730,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
Monastery_HP_upon_reaching_Imperial_Age,2100,2100,2100,2100,2940,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
Monk_creation_speed,43.35,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
Monk_gold_cost,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,85,100,100,100,100,100,100,100
Monks_healing_range,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,4,4,4
Monks_total_Hit_points_with_all_Monastery_technologies_researched,95,30,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,30,30,45,45,45,45,45,45,45,30
Murder_Holes_cost_in_Food_in_the_Castle_Age,200,200,200,200,200,200,170,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,200,200,200
Murder_Holes_cost_in_Food_in_the_Imperial_Age,200,200,200,200,200,200,160,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,0,200,200,200
Murder_Holes_cost_in_Stone_in_the_Castle_Age,100,100,100,100,100,100,85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100
Murder_Holes_cost_in_Stone_in_the_Imperial_Age,100,100,100,100,100,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100
Onager_cost_in_Gold,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,114.75,135,114.75,135,135,135,135,135
Onager_cost_in_Wood,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,136,160,160,160,160,160
Onager_creation_speed,39.1,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
Onager_Rate_of_Fire,6,6,6,6,6,7.2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Organ_Gun_gold_cost,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,51,60,60,60,60,60,60,60
Outpost_build_time,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,10.5,15,15,15,15
Outpost_cost_in_stone,5,5,5,5,5,5,5,5,5,5,5,4.25,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Outpost_cost_in_wood,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,21.25,25,25,25,25,25,25,25,25,25,25,25
Outpost_HP_upon_reaching_Castle_Age,500,500,500,500,650,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
Outpost_HP_upon_reaching_Dark_Age,500,500,500,500,550,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
Outpost_HP_upon_reaching_Feudal_Age,500,500,500,500,600,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
Outpost_HP_upon_reaching_Imperial_Age,500,500,500,500,700,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
Padded_Archer_Armor_cost_in_Food_in_the_Castle_Age,100,100,100,100,100,100,85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Padded_Archer_Armor_cost_in_Food_in_the_Feudal_Age,100,100,100,100,100,100,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Padded_Archer_Armor_cost_in_Food_in_the_Imperial_Age,100,100,100,100,100,100,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Paladin_creation_speed,25.5,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
Paladin_gold_cost,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,63.75,75,75,75,75,75,75,75
Paladin_HP_rating,160,160,160,160,160,160,160,160,192,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
Palisade_Gate_build_time,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,21,30,30,30,30
Palisade_Gate_cost_in_wood,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,17,20,20,20,20,20,20,20,20,20,20,20
Palisade_Gate_HP_upon_reaching_Castle_Age,400,400,400,400,520,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
Palisade_Gate_HP_upon_reaching_Dark_Age,400,400,400,400,440,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
Palisade_Gate_HP_upon_reaching_Feudal_Age,400,400,400,400,480,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
Palisade_Gate_HP_upon_reaching_Imperial_Age,400,400,400,400,560,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400
Palisade_Wall_build_time,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4.2,6,6,6,6
Palisade_Wall_cost_in_wood,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.7,2,2,2,2,2,2,2,2,2,2,2
Palisade_Wall_HP_upon_reaching_Castle_Age,250,250,250,250,325,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Palisade_Wall_HP_upon_reaching_Dark_Age,250,250,250,250,275,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Palisade_Wall_HP_upon_reaching_Feudal_Age,250,250,250,250,300,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Palisade_Wall_HP_upon_reaching_Imperial_Age,250,250,250,250,350,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Petard_creation_speed,21.25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
Petard_gold_cost,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,17,20,20,20,20,20,20,20
Pikeman_AttackBonusvsArcher_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsArcher_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsBuilding_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsBuilding_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsBuilding_unpacked_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsBuilding_unpacked_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsCamel_starting_in_the_Castle_Age,18,18,18,20,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Pikeman_AttackBonusvsCamel_starting_in_the_Imperial_Age,18,18,18,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Pikeman_AttackBonusvsCastle_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsCastle_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsCavalry_archer_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsCavalry_archer_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsCavalry_starting_in_the_Castle_Age,22,22,22,24,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
Pikeman_AttackBonusvsCavalry_starting_in_the_Imperial_Age,22,22,22,25,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
Pikeman_AttackBonusvsCondottiero_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsCondottiero_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsEagle_Warrior_starting_in_the_Castle_Age,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Pikeman_AttackBonusvsEagle_Warrior_starting_in_the_Imperial_Age,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Pikeman_AttackBonusvsGunpowder_unit_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsGunpowder_unit_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsInfantry_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsInfantry_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsMonk_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsMonk_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsRam_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsRam_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsShip_starting_in_the_Castle_Age,16,16,16,18,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Pikeman_AttackBonusvsShip_starting_in_the_Imperial_Age,16,16,16,19,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Pikeman_AttackBonusvsSiege_weapon_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsSiege_weapon_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsSpearman_starting_in_the_Castle_Age,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsSpearman_starting_in_the_Imperial_Age,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pikeman_AttackBonusvsStandard_building_starting_in_the_Castle_Age,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Pikeman_AttackBonusvsStandard_building_starting_in_the_Imperial_Age,1,1,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
